,HstackSize,NeedleSize,NeedleType,StartSam,dSNR,entropy,entropy_hex,sigma,start_window
1,1000000.0,250000.0,sine,210969.0,5.0,-4696228580775428,b'FFEF50CE13A8A9FC',20.9280352651,000000000002E689
1,1000000.0,250000.0,sine,249230.0,5.0,-4691999399442310,b'FFEF54A6C282887A',20.9280352651,00000000000C8602
1,1000000.0,250000.0,sine,67750.0,5.0,-36468752616787671,b'FF7E6FDCDADFF129',20.9280352651,000000000001CED1
1,1000000.0,250000.0,sine,726005.0,5.0,-42687523992801519,b'FF6857EC50116F11',20.9280352651,00000000000BB72E
1,1000000.0,250000.0,sine,690984.0,5.0,-10393707287823818,b'FFDB12FA7135BA36',20.9280352651,00000000000AB2DF
1,1000000.0,250000.0,sine,265693.0,5.0,-4501996301592675,b'FFF001754DA9D79D',20.9280352651,0000000000004E4B
1,1000000.0,250000.0,sine,381289.0,5.0,-7625250020624937,b'FFE4E8E0213275D7',20.9280352651,77174
1,1000000.0,250000.0,sine,113163.0,5.0,-40297690680280336,b'FF70D576BDBBBAF0',20.9280352651,000000000004A903
1,1000000.0,250000.0,sine,252093.0,5.0,-38833129208571878,b'FF7609798801981A',20.9280352651,000000000006750E
1,1000000.0,250000.0,sine,93315.0,5.0,-42796185915120965,b'FF67F5187CC9A2BB',20.9280352651,000000000004B72E
1,1000000.0,250000.0,sine,233537.0,5.0,-4862327157424599,b'FFEEB9BD3CFFFE29',20.9280352651,000000000003E64F
1,1000000.0,250000.0,sine,301810.0,5.0,-36457571131110004,b'FF7E7A083F5B4D8C',20.9280352651,63698
1,1000000.0,250000.0,sine,520572.0,5.0,-32359069121407734,b'FF8D09991BC1950A',20.9280352651,00000000000B0FC5
1,1000000.0,250000.0,sine,257824.0,5.0,-27832396774328792,b'FF9D1E952504B628',20.9280352651,49672
1,1000000.0,250000.0,sine,406355.0,5.0,-40359099770222287,b'FF709D9CD2BDC931',20.9280352651,74580
1,1000000.0,250000.0,sine,211943.0,5.0,-23276931617407951,b'FFAD4DC1077BBC31',20.9280352651,0000000000035FD4
1,1000000.0,250000.0,sine,252843.0,5.0,-39302222245008746,b'FF745ED64C33EA96',20.9280352651,44781
1,1000000.0,250000.0,sine,200288.0,5.0,-31596895714790433,b'FF8FBECA6EEA33DF',20.9280352651,000000000004B96A
1,1000000.0,250000.0,sine,508212.0,5.0,-18290835486072848,b'FFBF049500351FF0',20.9280352651,00000000000AC0CC
1,1000000.0,250000.0,sine,337388.0,5.0,-38892944174207276,b'FF75D312C63A2ED4',20.9280352651,000000000006DAE5
1,1000000.0,250000.0,sine,93207.0,5.0,-6588718563804802,b'FFE897986A7AB97E',20.9280352651,0000000000019C62
1,1000000.0,250000.0,sine,722877.0,5.0,-23956661383518211,b'FFAAE38B1C3B27FD',20.9280352651,00000000000C888B
1,1000000.0,250000.0,sine,455881.0,5.0,-9786954303586668,b'FFDD3AD1214D3E94',20.9280352651,00000000000767D2
1,1000000.0,250000.0,sine,363720.0,5.0,-17688761755629213,b'FFC1282A370A0963',20.9280352651,000000000005F5AA
1,1000000.0,250000.0,sine,294018.0,5.0,-40207512439356295,b'FF71277AFFC00479',20.9280352651,000000000006CB60
1,1000000.0,250000.0,sine,93996.0,5.0,-4836764664433908,b'FFEED0FCF850730C',20.9280352651,00000000000EA81C
1,1000000.0,250000.0,sine,665214.0,5.0,-4950550116290940,b'FFEE69803AE02E84',20.9280352651,00000000000A3D27
1,1000000.0,250000.0,sine,716780.0,5.0,-40469685596895500,b'FF7039090DD346F4',20.9280352651,00000000000E2386
1,1000000.0,250000.0,sine,259685.0,5.0,-4718569491724334,b'FFEF3C7C6D9907D2',20.9280352651,000000000001DCC7
1,1000000.0,250000.0,sine,132414.0,5.0,-35500039899892038,b'FF81E0E6DC4136BA',20.9280352651,0000000000055F23
1,1000000.0,250000.0,sine,79655.0,5.0,-12467423606213827,b'FFD3B4F1BCAFF33D',20.9280352651,0000000000033B82
1,1000000.0,250000.0,sine,50114.0,5.0,-14386464416723462,b'FFCCE3963ADE0DFA',20.9280352651,000000000002CF8C
1,1000000.0,250000.0,sine,191679.0,5.0,-4659821059239413,b'FFEF71EADD0C120B',20.9280352651,000000000003B27D
1,1000000.0,250000.0,sine,620923.0,5.0,-4699763852351573,b'FFEF4D96F50D67AB',20.9280352651,00000000000555BF
1,1000000.0,250000.0,sine,306527.0,5.0,-37303305124200912,b'FF7B78D7751FBE30',20.9280352651,000000000007A988
1,1000000.0,250000.0,sine,666748.0,5.0,-18009143302208630,b'FFC004C792C3438A',20.9280352651,00000000000C2A7C
1,1000000.0,250000.0,sine,655611.0,5.0,-4936249876049497,b'FFEE7681C39D91A7',20.9280352651,000000000006D6B5
1,1000000.0,250000.0,sine,559944.0,5.0,-38990965318168914,b'FF7579EC72C2CEAE',20.9280352651,96474
1,1000000.0,250000.0,sine,515969.0,5.0,-32542394945780098,b'FF8C62DD3D1DC67E',20.9280352651,00000000000AB8BA
1,1000000.0,250000.0,sine,543917.0,5.0,-5576453474054362,b'FFEC303EBF928F26',20.9280352651,000000000009713E
1,1000000.0,250000.0,sine,146305.0,5.0,-4731193072051614,b'FFEF310145939A62',20.9280352651,00000000000399B0
1,1000000.0,250000.0,sine,444961.0,5.0,-9244020093305892,b'FFDF289CDA0ABBDC',20.9280352651,000000000009F591
1,1000000.0,250000.0,sine,214056.0,5.0,-4844559309467360,b'FFEEC9E623441120',20.9280352651,000000000009D4DE
1,1000000.0,250000.0,sine,145863.0,5.0,-27159726148069140,b'FF9F825F7ABF58EC',20.9280352651,50970
1,1000000.0,250000.0,sine,36599.0,5.0,-4875512291622813,b'FFEEADBF55C28063',20.9280352651,00000000000D64A2
1,1000000.0,250000.0,sine,626610.0,5.0,-42347592355015938,b'FF698D16D09612FE',20.9280352651,00000000000B5022
1,1000000.0,250000.0,sine,397966.0,5.0,-5010632633159134,b'FFEE32DB2DCCF222',20.9280352651,00000000000EAFBC
1,1000000.0,250000.0,sine,599811.0,5.0,-4744248435949637,b'FFEF2521953FBFBB',20.9280352651,00000000000A1564
1,1000000.0,250000.0,sine,237784.0,5.0,-27064961186016784,b'FF9FD88FAAA5D1F0',20.9280352651,00000000000418CD
1,1000000.0,250000.0,sine,671163.0,5.0,-18120521393447858,b'FFBF9F7B5732DC4E',20.9280352651,00000000000B5113
1,1000000.0,250000.0,sine,695374.0,5.0,-18605146913144531,b'FFBDE6B7AB3F812D',20.9280352651,00000000000AA8C2
1,1000000.0,250000.0,sine,385005.0,5.0,-25032762875183828,b'FFA710D5B513FD2C',20.9280352651,0000000000098A16
1,1000000.0,250000.0,sine,496446.0,5.0,-35045885005922529,b'FF837DF40961FF1F',20.9280352651,000000000008B966
1,1000000.0,250000.0,sine,644103.0,5.0,-4671611543427348,b'FFEF6731AD6CE6EC',20.9280352651,00000000000372A6
1,1000000.0,250000.0,sine,550255.0,5.0,-30682446190669371,b'FF92FE7A4DF711C5',20.9280352651,000000000009C75F
1,1000000.0,250000.0,sine,635614.0,5.0,-4861490052861443,b'FFEEBA802451F1FD',20.9280352651,000000000006A59A
1,1000000.0,250000.0,sine,582279.0,5.0,-4688627694119415,b'FFEF57B7CBCED609',20.9280352651,00000000000AF83F
1,1000000.0,250000.0,sine,106072.0,5.0,-4589530378163954,b'FFEFB1D8B01FA90E',20.9280352651,000000000007C647
1,1000000.0,250000.0,sine,406550.0,5.0,-41173323116622673,b'FF6DB914AD694CAF',20.9280352651,75576
1,1000000.0,250000.0,sine,202046.0,5.0,-24703657829050671,b'FFA83C27727256D1',20.9280352651,00000000000395C9
1,1000000.0,250000.0,sine,47432.0,5.0,-40806939861127152,b'FF6F064DED34F010',20.9280352651,2350000000.0
1,1000000.0,250000.0,sine,561075.0,5.0,-8973685937370510,b'FFE01E7AED608A72',20.9280352651,000000000009CC52
1,1000000.0,250000.0,sine,569149.0,5.0,-29256817826915515,b'FF980F14462B1B45',20.9280352651,000000000008C338
1,1000000.0,250000.0,sine,78059.0,5.0,-8113013766688114,b'FFE32D41C860F28E',20.9280352651,000000000003EA6B
1,1000000.0,250000.0,sine,440739.0,5.0,-41150256419884206,b'FF6DCE0F4FAD3352',20.9280352651,00000000000A40A5
1,1000000.0,250000.0,sine,354219.0,5.0,-40187485955373353,b'FF7139B1C736C6D7',20.9280352651,000000000007E08B
1,1000000.0,250000.0,sine,223629.0,5.0,-38446803544528043,b'FF7768D5FBFAAB55',20.9280352651,000000000003907E
1,1000000.0,250000.0,sine,61235.0,5.0,-15741146298130195,b'FFC81382C68AE0ED',20.9280352651,00000000000118AA
1,1000000.0,250000.0,sine,418282.0,5.0,-42845849775021803,b'FF67C7ED380F6115',20.9280352651,00000000000794B2
1,1000000.0,250000.0,sine,89581.0,5.0,-36498871479970653,b'FF7E547842BBD4A3',20.9280352651,00000000000395C3
1,1000000.0,250000.0,sine,463849.0,5.0,-41256080907717850,b'FF6D6DD020ABB326',20.9280352651,00000000000A93A2
1,1000000.0,250000.0,sine,97593.0,5.0,-4692925798365228,b'FFEF53CF10D4C7D4',20.9280352651,0000000000046BA9
1,1000000.0,250000.0,sine,714443.0,5.0,-4734625783227607,b'FFEF2DE2080BDB29',20.9280352651,00000000000AF7F3
1,1000000.0,250000.0,sine,466628.0,5.0,-4534628793901763,b'FFEFE3C7758D1D3D',20.9280352651,000000000005380A
1,1000000.0,250000.0,sine,186158.0,5.0,-19125583814841495,b'FFBC0D6202982B69',20.9280352651,000000000003009C
1,1000000.0,250000.0,sine,126414.0,5.0,-16939622946487678,b'FFC3D180AFA54282',20.9280352651,00000000000399BF
1,1000000.0,250000.0,sine,193149.0,5.0,-28041718654510194,b'FF9C603498B4DB8E',20.9280352651,000000000003C1D3
1,1000000.0,250000.0,sine,150936.0,5.0,-6431603420305731,b'FFE9267DA2CBE6BD',20.9280352651,26659
1,1000000.0,250000.0,sine,375276.0,5.0,-18281959446114388,b'FFBF0CA79D6A8FAC',20.9280352651,0000000000061FB8
1,1000000.0,250000.0,sine,727185.0,5.0,-17372323266014638,b'FFC247F6CACE5252',20.9280352651,00000000000BF407
1,1000000.0,250000.0,sine,416302.0,5.0,-6635777722373679,b'FFE86CCB9A0CA9D1',20.9280352651,000000000007CDFC
1,1000000.0,250000.0,sine,618825.0,5.0,-4763293672851368,b'FFEF13CF44AB3858',20.9280352651,58147
1,1000000.0,250000.0,sine,671590.0,5.0,-39660797359616406,b'FF7318B705DF0E6A',20.9280352651,00000000000A5CC8
1,1000000.0,250000.0,sine,234666.0,5.0,-41397485220252950,b'FF6CED34DEDA32EA',20.9280352651,3.0000000000000016e+299
1,1000000.0,250000.0,sine,640425.0,5.0,-8171861698571008,b'FFE2F7BC2E4D9500',20.9280352651,00000000000B7573
1,1000000.0,250000.0,sine,105205.0,5.0,-4788145733564240,b'FFEEFD34F26B08B0',20.9280352651,00000000000CAF3D
1,1000000.0,250000.0,sine,412175.0,5.0,-4801012850925092,b'FFEEF181167561DC',20.9280352651,0000000000071E8D
1,1000000.0,250000.0,sine,516675.0,5.0,-31906038814531459,b'FF8EA5A07245207D',20.9280352651,00000000000A575D
1,1000000.0,250000.0,sine,401097.0,5.0,-7334501340628880,b'FFE5F14F54FCB870',20.9280352651,0000000000080CC8
1,1000000.0,250000.0,sine,558985.0,5.0,-38561800127030957,b'FF77003F41875953',20.9280352651,0000000000094A5C
1,1000000.0,250000.0,sine,452355.0,5.0,-22836267315956417,b'FFAEDE892EA2F53F',20.9280352651,000000000007DC6C
1,1000000.0,250000.0,sine,624978.0,5.0,-42966563009950860,b'FF675A237A928B74',20.9280352651,00000000000D2DE1
1,1000000.0,250000.0,sine,714866.0,5.0,-36821341707642953,b'FF7D2F2F4F5CD7B7',20.9280352651,00000000000BC2D8
1,1000000.0,250000.0,sine,631711.0,5.0,-38326177433944131,b'FF77D68B70737FBD',20.9280352651,00000000000A4CC1
1,1000000.0,250000.0,sine,310224.0,5.0,-42012205318158464,b'FF6ABE1F31C7C780',20.9280352651,000000000005C3C9
1,1000000.0,250000.0,sine,734525.0,5.0,-4668276534051402,b'FFEF6A3A2B797DB6',20.9280352651,00000000000D7D6F
1,1000000.0,250000.0,sine,240369.0,5.0,-16087961089715834,b'FFC6D815AA165186',20.9280352651,000000000004D3BD
1,1000000.0,250000.0,sine,701110.0,5.0,-35305571918052482,b'FF8291C4F73B837E',20.9280352651,00000000000CC8F9
1,1000000.0,250000.0,sine,602075.0,5.0,-30985875048052273,b'FF91EA82C4B4C9CF',20.9280352651,00000000000C5131
1,1000000.0,250000.0,sine,115556.0,5.0,-20400658804895601,b'FFB785B57AC0108F',20.9280352651,000000000004EDD3
1,1000000.0,250000.0,sine,366667.0,5.0,-40923324037990668,b'FF6E9C741FAFF6F4',20.9280352651,000000000006C870
1,1000000.0,250000.0,sine,538821.0,5.0,-4734052216862819,b'FFEF2E679344079D',20.9280352651,00000000000CDA8F
1,1000000.0,250000.0,sine,332236.0,5.0,-4539424586950998,b'FFEFDF6ADA0296AA',20.9280352651,0000000000004CBD
1,1000000.0,250000.0,sine,166053.0,5.0,-37073621074828590,b'FF7C49BCF14C22D2',20.9280352651,46004
1,1000000.0,250000.0,sine,679172.0,5.0,-40365308436870323,b'FF7097F7415F0B4D',20.9280352651,00000000000D5E24
1,1000000.0,250000.0,sine,656589.0,5.0,-40264318541084094,b'FF70F3D0CC3C4A42',20.9280352651,00000000000D79E9
1,1000000.0,250000.0,sine,644308.0,5.0,-4887121687656177,b'FFEEA3304FD5490F',20.9280352651,000000000009207A
1,1000000.0,250000.0,sine,313683.0,5.0,-14789411424361246,b'FFCB751BD19D24E2',20.9280352651,87938
1,1000000.0,250000.0,sine,638216.0,5.0,-4664823144628919,b'FFEF6D5E39863D49',20.9280352651,000000000007C2B4
1,1000000.0,250000.0,sine,485501.0,5.0,-24938399025925326,b'FFA766A880CAF332',20.9280352651,00000000000A0F6E
1,1000000.0,250000.0,sine,493515.0,5.0,-41287550065135009,b'FF6D513124B8B25F',20.9280352651,00000000000A3BE5
1,1000000.0,250000.0,sine,707821.0,5.0,-29140869279869932,b'FF987888A6209414',20.9280352651,00000000000DD8AE
1,1000000.0,250000.0,sine,392545.0,5.0,-6960364856234475,b'FFE74595C53CAE15',20.9280352651,70557
1,1000000.0,250000.0,sine,726286.0,5.0,-26038071529179852,b'FFA37E830BDDF534',20.9280352651,00000000000BC622
1,1000000.0,250000.0,sine,485714.0,5.0,-41052682395113944,b'FF6E26CD88C32628',20.9280352651,00000000000AC55F
1,1000000.0,250000.0,sine,154834.0,5.0,-16743065273892115,b'FFC4844555E602ED',20.9280352651,0000000000054D96
1,1000000.0,250000.0,sine,147650.0,5.0,-30964267769520231,b'FF91FE299ADE1F99',20.9280352651,000000000002439B
1,1000000.0,250000.0,sine,383343.0,5.0,-39603160376013969,b'FF734D22ADCE0B6F',20.9280352651,945000000.0
1,1000000.0,250000.0,sine,692763.0,5.0,-4644214564879375,b'FFEF801C889983F1',20.9280352651,00000000000D9419
1,1000000.0,250000.0,sine,296148.0,5.0,-4736290743625942,b'FFEF2C5E60AC572A',20.9280352651,00000000000469D7
1,1000000.0,250000.0,sine,615117.0,5.0,-37098484228494716,b'FF7C332009DAEA84',20.9280352651,00000000000ACB42
1,1000000.0,250000.0,sine,602991.0,5.0,-28442902564390740,b'FF9AF354B044B8AC',20.9280352651,0000000000098E7C
1,1000000.0,250000.0,sine,489224.0,5.0,-4789359113988089,b'FFEEFC1A6F4F1807',20.9280352651,72175
1,1000000.0,250000.0,sine,590495.0,5.0,-38215849533911637,b'FF783AE327BDCDAB',20.9280352651,00000000000A29D7
1,1000000.0,250000.0,sine,457748.0,5.0,-40446676506151912,b'FF704DF646817418',20.9280352651,000000000008F73D
1,1000000.0,250000.0,sine,672388.0,5.0,-35454571549937781,b'FF820A41491A2F8B',20.9280352651,00000000000B1CE6
1,1000000.0,250000.0,sine,272362.0,5.0,-39939374175487418,b'FF721B59CDB7FA46',20.9280352651,51421
1,1000000.0,250000.0,sine,468169.0,5.0,-5049518783184328,b'FFEE0F7D4AA44238',20.9280352651,00000000000809CF
1,1000000.0,250000.0,sine,539580.0,5.0,-5029680878754823,b'FFEE218829E363F9',20.9280352651,000000000003592B
1,1000000.0,250000.0,sine,356431.0,5.0,-26265864418521884,b'FFA2AF55E19D8CE4',20.9280352651,0000000000092A39
1,1000000.0,250000.0,sine,126279.0,5.0,-42520697975634321,b'FF68EFA6858F866F',20.9280352651,00000000000564AB
1,1000000.0,250000.0,sine,213284.0,5.0,-20818559207986574,b'FFB609A175AC2A72',20.9280352651,66226
1,1000000.0,250000.0,sine,485795.0,5.0,-14191374257167520,b'FFCD95053286E360',20.9280352651,00000000000A2AF6
1,1000000.0,250000.0,sine,545783.0,5.0,-21213524581422021,b'FFB4A2696AE3EC3B',20.9280352651,00000000000912C3
1,1000000.0,250000.0,sine,668866.0,5.0,-8640661800105627,b'FFE14D5D26C7C965',20.9280352651,00000000000DC987
1,1000000.0,250000.0,sine,372320.0,5.0,-36886098858434621,b'FF7CF449DC649FC3',20.9280352651,000000000006ECD1
1,1000000.0,250000.0,sine,170719.0,5.0,-4750055082898067,b'FFEF1FD99E1ECD6D',20.9280352651,00000000000DBAC9
1,1000000.0,250000.0,sine,634922.0,5.0,-39873523844096364,b'FF72573DC7545E94',20.9280352651,00000000000A26B1
1,1000000.0,250000.0,sine,57402.0,5.0,-7682007590536039,b'FFE4B5413A677C99',20.9280352651,000000000002D08F
1,1000000.0,250000.0,sine,734519.0,5.0,-4609379781564581,b'FFEF9FCB237C275B',20.9280352651,
1,1000000.0,250000.0,sine,467920.0,5.0,-4627766432798286,b'FFEF8F1229AB69B2',20.9280352651,00000000000A7FE7
1,1000000.0,250000.0,sine,409767.0,5.0,-15373628396289223,b'FFC961C43487C339',20.9280352651,000000000008E431
1,1000000.0,250000.0,sine,611669.0,5.0,-4717673771050908,b'FFEF3D4CFAB5D864',20.9280352651,95480
1,1000000.0,250000.0,sine,704024.0,5.0,-10065953364805612,b'FFDC3D11995D7814',20.9280352651,00000000000C6B52
1,1000000.0,250000.0,sine,422301.0,5.0,-40471156962150659,b'FF7037B2799F36FD',20.9280352651,0000000000083AB4
1,1000000.0,250000.0,sine,45478.0,5.0,-4917467257249043,b'FFEE8796EEEFE2ED',20.9280352651,00000000000C0050
1,1000000.0,250000.0,sine,468058.0,5.0,-5221343379788089,b'FFED73374298EEC7',20.9280352651,000000000007D74C
1,1000000.0,250000.0,sine,68245.0,5.0,-13703085724696088,b'FFCF511DBB0D81E8',20.9280352651,000000000002C365
1,1000000.0,250000.0,sine,241919.0,5.0,-22369269930946946,b'FFB087447BE18E7E',20.9280352651,55956
1,1000000.0,250000.0,sine,157405.0,5.0,-5003888167338407,b'FFEE38FD7F4A3E59',20.9280352651,000000000005CE2B
1,1000000.0,250000.0,sine,686417.0,5.0,-4776962285155502,b'FFEF0760CBE34B52',20.9280352651,000000000000BF7B
1,1000000.0,250000.0,sine,599805.0,5.0,-40983956531604777,b'FF6E654F057192D7',20.9280352651,000000000009404F
1,1000000.0,250000.0,sine,363791.0,5.0,-6003743694140931,b'FFEAABA07DC9C9FD',20.9280352651,0000000000082E2E
1,1000000.0,250000.0,sine,113690.0,5.0,-5156603666878867,b'FFEDAE18A6302E6D',20.9280352651,000000000004BF84
1,1000000.0,250000.0,sine,262751.0,5.0,-29665480554159388,b'FF969B67117A62E4',20.9280352651,000000000004FB42
1,1000000.0,250000.0,sine,137727.0,5.0,-25106807377660181,b'FFA6CD7DE0CF76EB',20.9280352651,000000000003BF5D
1,1000000.0,250000.0,sine,6255.0,5.0,-42341431724535639,b'FF6992B132C710A9',20.9280352651,000000000000EE42
1,1000000.0,250000.0,sine,557037.0,5.0,-5687973072430910,b'FFEBCAD1918698C2',20.9280352651,0000000000093C6F
1,1000000.0,250000.0,sine,689358.0,5.0,-37230206349547270,b'FF7BBB53179EE8FA',20.9280352651,00000000000D7C0A
1,1000000.0,250000.0,sine,479229.0,5.0,-42917972722092161,b'FF678654C96B777F',20.9280352651,000000000008037E
1,1000000.0,250000.0,sine,606114.0,5.0,-40259968295604206,b'FF70F7C5AB127012',20.9280352651,00000000000CD8CE
1,1000000.0,250000.0,sine,671689.0,5.0,-4714740597146764,b'FFEF3FF7E97FBB74',20.9280352651,00000000000E1157
1,1000000.0,250000.0,sine,577957.0,5.0,-15559290735382376,b'FFC8B8E852C2B098',20.9280352651,00000000000B628D
1,1000000.0,250000.0,sine,24002.0,5.0,-5276754692202701,b'FFED40D1CF011F33',20.9280352651,000000000000C8FF
1,1000000.0,250000.0,sine,122537.0,5.0,-36369662828807847,b'FF7EC9FBFE7CF959',20.9280352651,00000000000589DF
1,1000000.0,250000.0,sine,230883.0,5.0,-15880598647933693,b'FFC794ADFEC4F503',20.9280352651,000000000003E14A
1,1000000.0,250000.0,sine,677371.0,5.0,-4664648132775336,b'FFEF6D86F90B3258',20.9280352651,000000000003DD8D
1,1000000.0,250000.0,sine,592194.0,5.0,-4779537775278359,b'FFEF050924B6C6E9',20.9280352651,00000000000ADAF1
1,1000000.0,250000.0,sine,359195.0,5.0,-41908615864180378,b'FF6B1C55FE632166',20.9280352651,0000000000090A91
1,1000000.0,250000.0,sine,721155.0,5.0,-24715856072558730,b'FFA8310F5279B776',20.9280352651,00000000000B68BE
1,1000000.0,250000.0,sine,122917.0,5.0,-33356928307112057,b'FF897E0CE974D787',20.9280352651,46564
1,1000000.0,250000.0,sine,346131.0,5.0,-7639343237121937,b'FFE4DC0ECC08B86F',20.9280352651,000000000006D7A3
1,1000000.0,250000.0,sine,379570.0,5.0,-4849548843599386,b'FFEEC55C6BDB39E6',20.9280352651,00000000000673C1
1,1000000.0,250000.0,sine,313703.0,5.0,-31006690574808949,b'FF91D79446A0C88B',20.9280352651,000000000006499B
1,1000000.0,250000.0,sine,141729.0,5.0,-5447464274520059,b'FFECA58F62FD9805',20.9280352651,000000000004427F
1,1000000.0,250000.0,sine,722317.0,5.0,-39972692267452008,b'FF71FD0C54AEB998',20.9280352651,00000000000B288A
1,1000000.0,250000.0,sine,540078.0,5.0,-4554692968727929,b'FFEFD187E789BA87',20.9280352651,000000000003E64F
1,1000000.0,250000.0,sine,99886.0,5.0,-5905428614552427,b'FFEB050B412EE495',20.9280352651,0000000000021A22
1,1000000.0,250000.0,sine,16998.0,5.0,-5447965361406074,b'FFECA51AB7E27F86',20.9280352651,0000000000005D1B
1,1000000.0,250000.0,sine,673024.0,5.0,-4766902210681754,b'FFEF1087170DA466',20.9280352651,00000000000BFCC0
1,1000000.0,250000.0,sine,606964.0,5.0,-38500857123847877,b'FF7737ACA795C13B',20.9280352651,000000000009A637
1,1000000.0,250000.0,sine,69923.0,5.0,-38892592204300541,b'FF75D364B944BF03',20.9280352651,20905
1,1000000.0,250000.0,sine,648498.0,5.0,-36498297626099357,b'FF7E54FDDF170163',20.9280352651,00000000000CADDE
1,1000000.0,250000.0,sine,171446.0,5.0,-4664279321915560,b'FFEF6DDCD7E24F58',20.9280352651,50769
1,1000000.0,250000.0,sine,214248.0,5.0,-7767234782837046,b'FFE467BDB9E1C6CA',20.9280352651,000000000006415C
1,1000000.0,250000.0,sine,104620.0,5.0,-34755967568530473,b'FF8485A1B340B3D7',20.9280352651,000000000001DB14
1,1000000.0,250000.0,sine,267706.0,5.0,-38799519781856684,b'FF76280AD5F25A54',20.9280352651,000000000004B08A
1,1000000.0,250000.0,sine,675212.0,5.0,-36604539288982322,b'FF7DF45D8E836CCE',20.9280352651,00000000000B7DB3
1,1000000.0,250000.0,sine,389751.0,5.0,-7225362117225882,b'FFE6549249A11266',20.9280352651,000000000008B95A
1,1000000.0,250000.0,sine,272073.0,5.0,-6255344094554015,b'FFE9C6CC354BD861',20.9280352651,000000000006239D
1,1000000.0,250000.0,sine,305736.0,5.0,-4770353397071677,b'FFEF0D638C5080C3',20.9280352651,000000000001A0CC
1,1000000.0,250000.0,sine,215069.0,5.0,-25764777993033779,b'FFA47712280227CD',20.9280352651,00000000000674A6
1,1000000.0,250000.0,sine,744446.0,5.0,-29946344420550543,b'FF959BF55A7DD871',20.9280352651,00000000000B6FE1
1,1000000.0,250000.0,sine,576841.0,5.0,-41318952315040183,b'FF6D34A1BCC54E49',20.9280352651,00000000000C08A1
1,1000000.0,250000.0,sine,715958.0,5.0,-32761874145534787,b'FF8B9B3FC1611CBD',20.9280352651,00000000000CC890
1,1000000.0,250000.0,sine,691601.0,5.0,-4832594959875554,b'FFEED4C7CE12C21E',20.9280352651,000000000002796B
1,1000000.0,250000.0,sine,222510.0,5.0,-40674847145813653,b'FF6F7E712894996B',20.9280352651,000000000003B677
1,1000000.0,250000.0,sine,346754.0,5.0,-36533294831331635,b'FF7E3529731A96CD',20.9280352651,67604
