,NeedleType,entropy_hex,file_name,sigma,start_window,HstackSize,NeedleSize,StartSam,dSNR,norm_entropy
1230,sine,b'FFEF5A7D4C5F4933',./haystacks/2018-03-22_144000__305.txt,28.0714257482,b'00000000000EAC54',1000000,250000,50784,-5.0,0.9997459941772578
1231,sine,b'FFF007FF700FF71B',./haystacks/2018-03-22_144000__306.txt,28.0714257482,b'0000000000091C0C',1000000,250000,378460,-5.0,0.9997563360812477
1232,sine,b'FFEF907CFD537758',./haystacks/2018-03-22_144000__307.txt,28.0714257482,b'0000000000059FEC',1000000,250000,387763,-5.0,0.9997492127561837
1233,sine,b'FFEDE2B28FFE0659',./haystacks/2018-03-22_144000__308.txt,28.0714257482,b'00000000000539D1',1000000,250000,297365,-5.0,0.9997235952323466
1234,sine,b'FFEF0A96E9FF25D0',./haystacks/2018-03-22_144000__309.txt,28.0714257482,b'00000000000530FF',1000000,250000,158499,-5.0,0.9997412317698006
1235,sine,b'FFEF4271E2AA3484',./haystacks/2018-03-22_144000__31.txt,28.0714257482,b'000000000006F66B',1000000,250000,269401,-5.0,0.999744561008506
1236,sine,b'FFEEAA2AC5EDFA01',./haystacks/2018-03-22_144000__310.txt,28.0714257482,b'00000000000C7D17',1000000,250000,256816,-5.0,0.9997354845453897
1237,sine,b'FFEF4532655A8435',./haystacks/2018-03-22_144000__311.txt,28.0714257482,b'00000000000CFA89',1000000,250000,74445,-5.0,0.9997447250401398
1238,sine,b'FFE9B2758DA1A7C8',./haystacks/2018-03-22_144000__312.txt,28.0714257482,b'00000000000D08EE',1000000,250000,697418,-5.0,0.9996596848483309
1239,sine,b'FFEE6903080571C2',./haystacks/2018-03-22_144000__313.txt,28.0714257482,b'00000000000A849C',1000000,250000,608637,-5.0,0.9997316009903636
1240,sine,b'FFF03EF0B77E8D0E',./haystacks/2018-03-22_144000__314.txt,28.0714257482,b'000000000009DCB9',1000000,250000,194777,-5.0,0.9997596109092177
1241,sine,b'FFEFED4296984EBC',./haystacks/2018-03-22_144000__315.txt,28.0714257482,b'00000000000989C6',1000000,250000,742465,-5.0,0.9997547423905371
1242,sine,b'FFEEED8FDE00E654',./haystacks/2018-03-22_144000__316.txt,28.0714257482,b'00000000000C850A',1000000,250000,527332,-5.0,0.9997395015943799
1243,sine,b'FFEE9599985CB778',./haystacks/2018-03-22_144000__317.txt,28.0714257482,b'000000000002CEF1',1000000,250000,438378,-5.0,0.9997342586506076
1244,sine,b'FFED95F559FB57B4',./haystacks/2018-03-22_144000__318.txt,28.0714257482,b'0000000000043287',1000000,250000,235143,-5.0,0.9997190212252297
1245,sine,b'FFEF7BD52847CED5',./haystacks/2018-03-22_144000__319.txt,28.0714257482,b'00000000000C02BB',1000000,250000,485599,-5.0,0.9997479815868069
1246,sine,b'FFEC5E6830A5F891',./haystacks/2018-03-22_144000__32.txt,28.0714257482,b'00000000000C0823',1000000,250000,599914,-5.0,0.9997004513139912
1247,sine,b'FFEEF2DA75EE770C',./haystacks/2018-03-22_144000__320.txt,28.0714257482,b'00000000000D1F17',1000000,250000,745696,-5.0,0.999739816985249
1248,sine,b'FFE9C61C25E43261',./haystacks/2018-03-22_144000__321.txt,28.0714257482,b'0000000000023911',1000000,250000,45406,-5.0,0.999660856124948
1249,sine,b'FFEC77BE1C9E1DF8',./haystacks/2018-03-22_144000__322.txt,28.0714257482,b'0000000000072C48',1000000,250000,233423,-5.0,0.9997019614353282
1250,sine,b'FFEEA3DE7E6B56B0',./haystacks/2018-03-22_144000__323.txt,28.0714257482,b'000000000005F459',1000000,250000,73446,-5.0,0.999735109157354
1251,sine,b'FFEF8C0BFC851570',./haystacks/2018-03-22_144000__324.txt,28.0714257482,b'000000000003EB94',1000000,250000,560146,-5.0,0.9997489480270086
1252,sine,b'FFEA6039707D13AC',./haystacks/2018-03-22_144000__325.txt,28.0714257482,b'00000000000B8E3B',1000000,250000,729339,-5.0,0.9996700420601778
1253,sine,b'FFEE04F15B3D5142',./haystacks/2018-03-22_144000__326.txt,28.0714257482,b'000000000009D48E',1000000,250000,626451,-5.0,0.9997256364106211
1254,sine,b'FFEFA4D2B942A804',./haystacks/2018-03-22_144000__327.txt,28.0714257482,b'000000000000790C',1000000,250000,222178,-5.0,0.9997504248106092
1255,sine,b'FFEF57FAD8261C70',./haystacks/2018-03-22_144000__328.txt,28.0714257482,b'000000000007A7DA',1000000,250000,311043,-5.0,0.9997458445942802
1256,sine,b'FFEDB7AB776B9D02',./haystacks/2018-03-22_144000__329.txt,28.0714257482,b'000000000006DB5B',1000000,250000,230238,-5.0,0.9997210305804587
1257,sine,b'FFED1164FA5A0D81',./haystacks/2018-03-22_144000__33.txt,28.0714257482,b'000000000007BDBE',1000000,250000,420432,-5.0,0.9997111197975317
1258,sine,b'FFEF82853DFFD6FB',./haystacks/2018-03-22_144000__330.txt,28.0714257482,b'00000000000555F7',1000000,250000,229026,-5.0,0.999748380212622
1259,sine,b'FFED79F22AE711E7',./haystacks/2018-03-22_144000__331.txt,28.0714257482,b'00000000000C5767',1000000,250000,636407,-5.0,0.9997173515538658
1260,sine,b'FFEFBD385950588A',./haystacks/2018-03-22_144000__332.txt,28.0714257482,b'000000000006BBA8',1000000,250000,291056,-5.0,0.9997518789835466
1261,sine,b'FFEEB0A28EBB8173',./haystacks/2018-03-22_144000__333.txt,28.0714257482,b'00000000000B81C7',1000000,250000,297513,-5.0,0.9997358700627341
1262,sine,b'FFEAA7C933629B04',./haystacks/2018-03-22_144000__334.txt,28.0714257482,b'0000000000092CD5',1000000,250000,600944,-5.0,0.9996743074619964
1263,sine,b'FFEF80C27999EA63',./haystacks/2018-03-22_144000__335.txt,28.0714257482,b'00000000000D7C09',1000000,250000,616298,-5.0,0.9997482752602093
1264,sine,b'FFECEECB5D3DB082',./haystacks/2018-03-22_144000__336.txt,28.0714257482,b'0000000000094380',1000000,250000,569741,-5.0,0.9997090574736294
1265,sine,b'FFEFF233C78D2C4F',./haystacks/2018-03-22_144000__337.txt,28.0714257482,b'00000000000DE87F',1000000,250000,592531,-5.0,0.999755036965827
1266,sine,b'FFEDED112DC18C8E',./haystacks/2018-03-22_144000__338.txt,28.0714257482,b'000000000004828F',1000000,250000,154936,-5.0,0.9997242133083601
1267,sine,b'FFE850949102B583',./haystacks/2018-03-22_144000__339.txt,28.0714257482,b'00000000000AAB48',1000000,250000,465520,-5.0,0.9996385920249037
1268,sine,b'FFEFD803020F0847',./haystacks/2018-03-22_144000__34.txt,28.0714257482,b'00000000000612C9',1000000,250000,522724,-5.0,0.9997534758895733
1269,sine,b'FFEE83AC5FDEBCE5',./haystacks/2018-03-22_144000__340.txt,28.0714257482,b'00000000000CA778',1000000,250000,372251,-5.0,0.9997331901394046
1270,sine,b'FFEF9ADDA715F1F8',./haystacks/2018-03-22_144000__341.txt,28.0714257482,b'0000000000020B56',1000000,250000,330953,-5.0,0.9997498313087687
1271,sine,b'FFEF36D9757F8D8D',./haystacks/2018-03-22_144000__342.txt,28.0714257482,b'000000000001CD27',1000000,250000,548124,-5.0,0.9997438698678691
1272,sine,b'FFEE15FE86328EFB',./haystacks/2018-03-22_144000__343.txt,28.0714257482,b'00000000000B526E',1000000,250000,516465,-5.0,0.9997266527554507
1273,sine,b'FFEF42908FDBBB35',./haystacks/2018-03-22_144000__344.txt,28.0714257482,b'000000000006C83C',1000000,250000,66579,-5.0,0.9997445681509437
1274,sine,b'FFEAE0F2E1F8FEE2',./haystacks/2018-03-22_144000__345.txt,28.0714257482,b'0000000000044A2E',1000000,250000,77768,-5.0,0.9996777146315914
1275,sine,b'FFE961516D2B2A0B',./haystacks/2018-03-22_144000__346.txt,28.0714257482,b'00000000000526AE',1000000,250000,129192,-5.0,0.9996548484606761
1276,sine,b'FFEE885586E5B038',./haystacks/2018-03-22_144000__347.txt,28.0714257482,b'00000000000A79B0',1000000,250000,35599,-5.0,0.9997334679418575
1277,sine,b'FFEF10C1160B2C89',./haystacks/2018-03-22_144000__348.txt,28.0714257482,b'00000000000C29A1',1000000,250000,549145,-5.0,0.9997415992166168
1278,sine,b'FFEFA1C18761DB8E',./haystacks/2018-03-22_144000__349.txt,28.0714257482,b'000000000004CF3C',1000000,250000,419168,-5.0,0.99975024199319
1279,sine,b'FFEFB2DC3E8D757B',./haystacks/2018-03-22_144000__35.txt,28.0714257482,b'00000000000314DD',1000000,250000,743370,-5.0,0.9997512614923404
1280,sine,b'FFF02BB860BD86D1',./haystacks/2018-03-22_144000__350.txt,28.0714257482,b'00000000000DE555',1000000,250000,647140,-5.0,0.9997584653035486
1281,sine,b'FFEEC52AC9554DF4',./haystacks/2018-03-22_144000__351.txt,28.0714257482,b'0000000000080FF0',1000000,250000,578888,-5.0,0.9997370938738943
1282,sine,b'FFECC400D91A2973',./haystacks/2018-03-22_144000__352.txt,28.0714257482,b'000000000004E504',1000000,250000,114458,-5.0,0.9997065069265793
1283,sine,b'FFEBF99D5C8AA8E4',./haystacks/2018-03-22_144000__353.txt,28.0714257482,b'00000000000B614B',1000000,250000,525914,-5.0,0.9996944436248137
1284,sine,b'FFEE9D4AB7D95996',./haystacks/2018-03-22_144000__354.txt,28.0714257482,b'0000000000076141',1000000,250000,408957,-5.0,0.9997347171227821
1285,sine,b'FFEF47AEACC83021',./haystacks/2018-03-22_144000__355.txt,28.0714257482,b'000000000001714F',1000000,250000,311135,-5.0,0.9997448731853928
1286,sine,b'FFEA3793306E7FFC',./haystacks/2018-03-22_144000__356.txt,28.0714257482,b'000000000001C9F0',1000000,250000,10510,-5.0,0.9996676191662406
1287,sine,b'FFEF7B894C4F4884',./haystacks/2018-03-22_144000__357.txt,28.0714257482,b'00000000000EE42D',1000000,250000,391687,-5.0,0.9997479639244463
1288,sine,b'FFE9D8132429EA00',./haystacks/2018-03-22_144000__358.txt,28.0714257482,b'000000000007B96E',1000000,250000,341814,-5.0,0.9996619269115069
1289,sine,b'FFEF26335DF7FB75',./haystacks/2018-03-22_144000__359.txt,28.0714257482,b'00000000000B0EA0',1000000,250000,37414,-5.0,0.9997428775222658
1290,sine,b'FFEF2CF61295743E',./haystacks/2018-03-22_144000__36.txt,28.0714257482,b'00000000000C789D',1000000,250000,699037,-5.0,0.9997432804835479
1291,sine,b'FFEEF0AD64AD218E',./haystacks/2018-03-22_144000__360.txt,28.0714257482,b'000000000004C97F',1000000,250000,561187,-5.0,0.999739687282887
1292,sine,b'FFE796E6E92B19BA',./haystacks/2018-03-22_144000__361.txt,28.0714257482,b'0000000000040FDC',1000000,250000,155228,-5.0,0.9996275247332672
1293,sine,b'FFEED1FA6635F684',./haystacks/2018-03-22_144000__362.txt,28.0714257482,b'000000000009EFAC',1000000,250000,280742,-5.0,0.9997378574682542
1294,sine,b'FFEE793E830A44C9',./haystacks/2018-03-22_144000__363.txt,28.0714257482,b'0000000000032D2C',1000000,250000,667874,-5.0,0.9997325685135731
1295,sine,b'FFED765D2A5BFF0C',./haystacks/2018-03-22_144000__364.txt,28.0714257482,b'000000000003FCC4',1000000,250000,110739,-5.0,0.9997171380476715
1296,sine,b'FFEE6EE0FF892473',./haystacks/2018-03-22_144000__365.txt,28.0714257482,b'0000000000025023',1000000,250000,58549,-5.0,0.9997319506942729
1297,sine,b'FFF037FA7B8C38F2',./haystacks/2018-03-22_144000__366.txt,28.0714257482,b'0000000000032DC8',1000000,250000,250560,-5.0,0.9997591959504896
1298,sine,b'FFEFA6A21AF96B08',./haystacks/2018-03-22_144000__367.txt,28.0714257482,b'000000000003F25B',1000000,250000,416806,-5.0,0.9997505327000674
1299,sine,b'FFEF8616E49A2799',./haystacks/2018-03-22_144000__368.txt,28.0714257482,b'00000000000B5447',1000000,250000,53819,-5.0,0.999748592938524
1300,sine,b'FFEFD2D7CCBF3D9B',./haystacks/2018-03-22_144000__369.txt,28.0714257482,b'0000000000005FAB',1000000,250000,91796,-5.0,0.9997531678061451
1301,sine,b'FFEC3089B409104C',./haystacks/2018-03-22_144000__37.txt,28.0714257482,b'00000000000BAB37',1000000,250000,621474,-5.0,0.9996977173032386
1302,sine,b'FFEF437BA56E900C',./haystacks/2018-03-22_144000__370.txt,28.0714257482,b'00000000000AEE9D',1000000,250000,157919,-5.0,0.999744622885766
1303,sine,b'FFEE94BD8F4225CC',./haystacks/2018-03-22_144000__371.txt,28.0714257482,b'00000000000CC70F',1000000,250000,93816,-5.0,0.9997342074195862
1304,sine,b'FFEFB67F36A71211',./haystacks/2018-03-22_144000__372.txt,28.0714257482,b'00000000000CA6D7',1000000,250000,539107,-5.0,0.9997514782504846
1305,sine,b'FFEF3B53D2329AC0',./haystacks/2018-03-22_144000__373.txt,28.0714257482,b'00000000000C195E',1000000,250000,222187,-5.0,0.9997441367760963
1306,sine,b'FFEFE4932799398F',./haystacks/2018-03-22_144000__374.txt,28.0714257482,b'00000000000392B6',1000000,250000,98808,-5.0,0.9997542247070655
1307,sine,b'FFEF9747499D8EC4',./haystacks/2018-03-22_144000__375.txt,28.0714257482,b'0000000000049D27',1000000,250000,456447,-5.0,0.9997496174852272
1308,sine,b'FFEFB4116B9C7AB5',./haystacks/2018-03-22_144000__376.txt,28.0714257482,b'00000000000A4FC7',1000000,250000,17906,-5.0,0.9997513334779898
1309,sine,b'FFEFEAA145EC3944',./haystacks/2018-03-22_144000__377.txt,28.0714257482,b'0000000000087D48',1000000,250000,67973,-5.0,0.9997545856221429
1310,sine,b'FFED00BE05C4449F',./haystacks/2018-03-22_144000__378.txt,28.0714257482,b'000000000003C104',1000000,250000,82182,-5.0,0.9997101272508796
1311,sine,b'FFEF9A445931488C',./haystacks/2018-03-22_144000__379.txt,28.0714257482,b'000000000001B12E',1000000,250000,132706,-5.0,0.9997497956148368
1312,sine,b'FFEF8E80391FAF03',./haystacks/2018-03-22_144000__38.txt,28.0714257482,b'00000000000AAFFE',1000000,250000,465646,-5.0,0.9997490942997718
1313,sine,b'FFE9C2741AE9B170',./haystacks/2018-03-22_144000__380.txt,28.0714257482,b'000000000007A885',1000000,250000,358118,-5.0,0.9996606381854807
1314,sine,b'FFEDB758B8FCA493',./haystacks/2018-03-22_144000__381.txt,28.0714257482,b'0000000000032A29',1000000,250000,12157,-5.0,0.9997210113151477
1315,sine,b'FFEF17A0B3B4080C',./haystacks/2018-03-22_144000__382.txt,28.0714257482,b'00000000000BA60D',1000000,250000,384754,-5.0,0.9997420089091095
1316,sine,b'FFEF677C2A148748',./haystacks/2018-03-22_144000__383.txt,28.0714257482,b'000000000006C8E1',1000000,250000,237102,-5.0,0.9997467687736209
1317,sine,b'FFEF1384EBFC1C5A',./haystacks/2018-03-22_144000__384.txt,28.0714257482,b'0000000000049D02',1000000,250000,501163,-5.0,0.9997417640224602
1318,sine,b'FFE9EFA52DF38658',./haystacks/2018-03-22_144000__385.txt,28.0714257482,b'00000000000ACC04',1000000,250000,480659,-5.0,0.9996633318205125
1319,sine,b'FFEEFE7B970C5B59',./haystacks/2018-03-22_144000__386.txt,28.0714257482,b'00000000000EDBC2',1000000,250000,742871,-5.0,0.9997405101521947
1320,sine,b'FFED56CBBC5D3104',./haystacks/2018-03-22_144000__387.txt,28.0714257482,b'00000000000B8181',1000000,250000,580252,-5.0,0.9997152564431999
1321,sine,b'FFEB99865D30FAAA',./haystacks/2018-03-22_144000__388.txt,28.0714257482,b'0000000000089676',1000000,250000,459425,-5.0,0.9996887162244014
1322,sine,b'FFEF90ECFA92A217',./haystacks/2018-03-22_144000__389.txt,28.0714257482,b'000000000008CE3F',1000000,250000,446939,-5.0,0.9997492388307117
1323,sine,b'FFEA9A7292E072F1',./haystacks/2018-03-22_144000__39.txt,28.0714257482,b'000000000005F928',1000000,250000,186654,-5.0,0.9996735124321974
1324,sine,b'FFF0119B7727FB04',./haystacks/2018-03-22_144000__390.txt,28.0714257482,b'000000000006274D',1000000,250000,307079,-5.0,0.9997569088510828
1325,sine,b'FFEE9D137A695FA4',./haystacks/2018-03-22_144000__391.txt,28.0714257482,b'000000000001B918',1000000,250000,592211,-5.0,0.9997347042612197
1326,sine,b'FFECCD0EBA829DE5',./haystacks/2018-03-22_144000__392.txt,28.0714257482,b'00000000000A2831',1000000,250000,607236,-5.0,0.999707046600188
1327,sine,b'FFEF0937F05D8825',./haystacks/2018-03-22_144000__393.txt,28.0714257482,b'00000000000955A6',1000000,250000,315595,-5.0,0.9997411500520369
1328,sine,b'FFEF53B0ECB2F797',./haystacks/2018-03-22_144000__394.txt,28.0714257482,b'0000000000049389',1000000,250000,150139,-5.0,0.9997455889649237
1329,sine,b'FFEF34F9FAAF069F',./haystacks/2018-03-22_144000__395.txt,28.0714257482,b'00000000000A1BE3',1000000,250000,732819,-5.0,0.9997437582302916
1330,sine,b'FFEF43B12C49F413',./haystacks/2018-03-22_144000__396.txt,28.0714257482,b'000000000002233B',1000000,250000,18012,-5.0,0.9997446353484419
1331,sine,b'FFEE351DBD67BE8B',./haystacks/2018-03-22_144000__397.txt,28.0714257482,b'0000000000044C69',1000000,250000,103845,-5.0,0.9997285077673999
1332,sine,b'FFEC63A4BB927D12',./haystacks/2018-03-22_144000__398.txt,28.0714257482,b'00000000000BE4E2',1000000,250000,577978,-5.0,0.9997007634334043
1333,sine,b'FFEFAE062BF22705',./haystacks/2018-03-22_144000__399.txt,28.0714257482,b'000000000006317D',1000000,250000,313395,-5.0,0.9997509732310809
1334,sine,b'FFEEDA229DAA71FA',./haystacks/2018-03-22_144000__4.txt,28.0714257482,b'000000000006DE3A',1000000,250000,392478,-5.0,0.9997383436690741
1335,sine,b'FFEFA26AEC6C2C67',./haystacks/2018-03-22_144000__40.txt,28.0714257482,b'000000000006696B',1000000,250000,734763,-5.0,0.9997502814334644
1336,sine,b'FFF014F429118ED0',./haystacks/2018-03-22_144000__400.txt,28.0714257482,b'00000000000E9AEA',1000000,250000,724395,-5.0,0.9997571083159242
1337,sine,b'FFEFEF0B96D2A9F1',./haystacks/2018-03-22_144000__401.txt,28.0714257482,b'00000000000D9690',1000000,250000,663522,-5.0,0.9997548487943485
1338,sine,b'FFEA377BC44DBF2D',./haystacks/2018-03-22_144000__402.txt,28.0714257482,b'000000000007322B',1000000,250000,227758,-5.0,0.999667613712794
1339,sine,b'FFEF5A9391192676',./haystacks/2018-03-22_144000__403.txt,28.0714257482,b'00000000000080D4',1000000,250000,459407,-5.0,0.999745999362038
1340,sine,b'FFEE9AE09D132C42',./haystacks/2018-03-22_144000__404.txt,28.0714257482,b'000000000004174E',1000000,250000,55354,-5.0,0.9997345732090934
1341,sine,b'FFEFA594FAEEA79B',./haystacks/2018-03-22_144000__405.txt,28.0714257482,b'000000000006FFBB',1000000,250000,404521,-5.0,0.9997504700394823
1342,sine,b'FFEF24371B9BCB97',./haystacks/2018-03-22_144000__406.txt,28.0714257482,b'000000000009253D',1000000,250000,474857,-5.0,0.9997427591839446
1343,sine,b'FFEBB30A1C776097',./haystacks/2018-03-22_144000__407.txt,28.0714257482,b'00000000000A4799',1000000,250000,479262,-5.0,0.9996902370152987
1344,sine,b'FFEFBECED5ACB9C4',./haystacks/2018-03-22_144000__408.txt,28.0714257482,b'0000000000057E39',1000000,250000,43215,-5.0,0.9997519736258934
1345,sine,b'FFEB38F143032149',./haystacks/2018-03-22_144000__409.txt,28.0714257482,b'000000000006D68A',1000000,250000,229322,-5.0,0.9996829594629273
1346,sine,b'FFEFC36A1FFBF45C',./haystacks/2018-03-22_144000__41.txt,28.0714257482,b'00000000000163C8',1000000,250000,197124,-5.0,0.9997522482008064
1347,sine,b'FFEF72CE1FEC0CD2',./haystacks/2018-03-22_144000__410.txt,28.0714257482,b'000000000008E620',1000000,250000,448210,-5.0,0.9997474435075875
1348,sine,b'FFEA5B5CE4F0E0F4',./haystacks/2018-03-22_144000__411.txt,28.0714257482,b'000000000003A644',1000000,250000,13706,-5.0,0.9996697522919393
1349,sine,b'FFEE8C39C5BB778C',./haystacks/2018-03-22_144000__412.txt,28.0714257482,b'000000000003E07F',1000000,250000,114531,-5.0,0.9997336998983267
1350,sine,b'FFE9E3E6F70A6886',./haystacks/2018-03-22_144000__413.txt,28.0714257482,b'00000000000A5F00',1000000,250000,557284,-5.0,0.9996626318816567
1351,sine,b'FFEEA5839AFBD828',./haystacks/2018-03-22_144000__414.txt,28.0714257482,b'00000000000AF69B',1000000,250000,670067,-5.0,0.9997352072050342
1352,sine,b'FFEBE2A857239C94',./haystacks/2018-03-22_144000__415.txt,28.0714257482,b'00000000000368B4',1000000,250000,88516,-5.0,0.9996930752742075
1353,sine,b'FFEF55DE9474DF48',./haystacks/2018-03-22_144000__416.txt,28.0714257482,b'0000000000094CCE',1000000,250000,714086,-5.0,0.9997457188041667
1354,sine,b'FFEE397FCA462205',./haystacks/2018-03-22_144000__417.txt,28.0714257482,b'000000000007CD5C',1000000,250000,377901,-5.0,0.999728769015086
1355,sine,b'FFEF176B086D8757',./haystacks/2018-03-22_144000__418.txt,28.0714257482,b'00000000000CFFBC',1000000,250000,435691,-5.0,0.9997419964133113
1356,sine,b'FFEA0C8AE53CEE42',./haystacks/2018-03-22_144000__419.txt,28.0714257482,b'000000000009B7A5',1000000,250000,597449,-5.0,0.9996650542354819
1357,sine,b'FFEF8CAF637D0B00',./haystacks/2018-03-22_144000__42.txt,28.0714257482,b'00000000000CD65C',1000000,250000,60273,-5.0,0.9997489860720529
1358,sine,b'FFEFD570C42B7852',./haystacks/2018-03-22_144000__420.txt,28.0714257482,b'000000000005FDB2',1000000,250000,240190,-5.0,0.9997533226307221
1359,sine,b'FFEEF1629B63B614',./haystacks/2018-03-22_144000__421.txt,28.0714257482,b'0000000000074316',1000000,250000,389544,-5.0,0.9997397294749949
1360,sine,b'FFEF448DBEFED79C',./haystacks/2018-03-22_144000__422.txt,28.0714257482,b'000000000008953A',1000000,250000,312331,-5.0,0.9997446867046124
1361,sine,b'FFEEF8E18FD4FA7A',./haystacks/2018-03-22_144000__423.txt,28.0714257482,b'000000000005BA4A',1000000,250000,593031,-5.0,0.9997401762664885
1362,sine,b'FFEE871E93C4FAF6',./haystacks/2018-03-22_144000__424.txt,28.0714257482,b'0000000000085BB7',1000000,250000,322358,-5.0,0.9997333955432345
1363,sine,b'FFEF3D2BC8068E04',./haystacks/2018-03-22_144000__425.txt,28.0714257482,b'000000000006D17B',1000000,250000,5990,-5.0,0.9997442466629087
1364,sine,b'FFF041E5A84E8A51',./haystacks/2018-03-22_144000__426.txt,28.0714257482,b'0000000000096676',1000000,250000,236737,-5.0,0.9997597871482019
1365,sine,b'FFEFC393B84EB5D5',./haystacks/2018-03-22_144000__427.txt,28.0714257482,b'00000000000BF565',1000000,250000,691234,-5.0,0.9997522578854
